booking_id,customer_id,driver_id,city,booking_date,day_of_week,weekend_flag,category,distance_km,trip_type,airport_flag,base_fare,per_km_rate,surge_multiplier,surge_reason,total_trip_cost,driver_earning,company_revenue,ride_status,cancellation_reason,payment_type,customer_rating,weather_condition,traffic_level,holiday_flag,booking_time,waiting_time,trip_duration_min
B844,C347,D50,Hyderabad,2025-01-20,Monday,0,Auto,12.25,Long,0,30.00,8.00,1.66,Rain,212.48,159.36,53.12,Completed,"Not Cancelled",Cash,4.8,Rain,Medium,0,13:54:42,00:12:00,00:45:46
B303,C492,D266,Hyderabad,2025-03-01,Saturday,1,Mini,9.66,Medium,1,40.00,10.00,1.67,"Peak Hour",228.12,171.09,57.03,Cancelled_Customer,"Driver Late",Cash,0.0,Rain,High,0,20:09:31,00:05:00,00:33:41
B632,C291,D165,Bangalore,2025-02-24,Monday,0,Auto,6.89,Medium,1,30.00,8.00,1.52,Traffic,129.38,97.03,32.34,Completed,"Not Cancelled",Cash,3.4,Clear,High,0,05:06:22,00:07:00,00:16:45
B847,C419,D186,Mumbai,2025-01-15,Wednesday,0,Prime,22.82,Long,0,60.00,15.00,1.00,None,402.30,301.73,100.58,Completed,"Not Cancelled",UPI,4.2,Clear,Medium,0,21:08:28,00:02:00,00:50:04
B678,C41,D105,Bangalore,2025-02-08,Saturday,1,Auto,21.86,Long,1,30.00,8.00,1.34,"Peak Hour",274.54,205.91,68.64,Completed,"Not Cancelled",UPI,4.0,Clear,Medium,0,11:47:48,00:11:00,00:54:24
B1621,C432,D219,Bangalore,2025-02-22,Saturday,1,Mini,23.77,Long,0,40.00,10.00,1.38,"Peak Hour",383.23,287.42,95.81,Cancelled_Customer,Other,Cash,0.0,Clear,High,0,04:13:46,00:03:00,01:32:02
B964,C189,D167,Mumbai,2025-01-18,Saturday,1,Auto,24.03,Long,0,30.00,8.00,1.44,"Peak Hour",320.03,240.02,80.01,Completed,"Not Cancelled",Wallet,3.2,Rain,High,0,06:39:52,00:14:00,01:15:40
B853,C80,D299,Mumbai,2025-01-10,Friday,0,Auto,2.56,Short,0,30.00,8.00,1.86,Traffic,93.89,70.42,23.47,Cancelled_Customer,Other,Card,0.0,Rain,High,0,05:43:29,00:03:00,00:08:03
B1271,C171,D279,Chennai,2025-02-26,Wednesday,0,Prime,17.56,Long,1,60.00,15.00,1.00,None,323.40,242.55,80.85,Completed,"Not Cancelled",Wallet,3.0,Clear,Low,0,02:54:22,00:13:00,00:53:01
B719,C305,D81,Hyderabad,2025-02-23,Sunday,1,Prime,12.29,Long,0,60.00,15.00,1.42,"Peak Hour",346.98,260.24,86.75,Completed,"Not Cancelled",Card,4.2,Clear,Low,0,05:56:04,00:02:00,00:49:00
B548,C341,D18,Delhi,2025-01-14,Tuesday,0,Mini,13.92,Long,0,40.00,10.00,1.61,Rain,288.51,216.38,72.13,Completed,"Not Cancelled",Card,3.3,Rain,Low,0,12:03:56,00:06:00,00:40:40
B622,C224,D119,Hyderabad,2025-03-15,Saturday,1,Prime,14.34,Long,1,60.00,15.00,1.75,"Peak Hour",481.43,361.07,120.36,Completed,"Not Cancelled",UPI,4.0,Rain,High,0,13:55:55,00:07:00,00:39:54
B4,C137,D37,Delhi,2025-01-06,Monday,0,Prime,19.55,Long,0,60.00,15.00,1.70,Rain,600.52,450.39,150.13,Completed,"Not Cancelled",UPI,3.4,Rain,Medium,0,21:29:56,00:07:00,01:17:37
B1453,C439,D68,Chennai,2025-01-13,Monday,0,Auto,12.29,Long,0,30.00,8.00,1.00,None,128.32,96.24,32.08,Completed,"Not Cancelled",Cash,4.6,Clear,Medium,0,05:36:32,00:08:00,00:31:20
B222,C20,D274,Bangalore,2025-01-27,Monday,0,Prime,12.75,Long,0,60.00,15.00,1.00,None,251.25,188.44,62.81,Completed,"Not Cancelled",Card,3.8,Clear,Medium,0,05:40:02,00:09:00,00:44:58
B763,C158,D82,Delhi,2025-03-30,Sunday,1,Auto,19.90,Long,1,30.00,8.00,1.50,"Peak Hour",283.80,212.85,70.95,Completed,"Not Cancelled",Card,4.4,Clear,High,0,14:41:27,00:07:00,01:07:38
B239,C308,D165,Delhi,2025-01-01,Wednesday,0,Mini,14.28,Long,1,40.00,10.00,1.78,Holiday,325.38,244.03,81.34,Completed,"Not Cancelled",Wallet,3.8,Storm,High,1,16:50:54,00:03:00,00:40:55
B819,C100,D128,Delhi,2025-01-19,Sunday,1,Auto,21.71,Long,0,30.00,8.00,1.79,"Peak Hour",364.59,273.44,91.15,Completed,"Not Cancelled",UPI,3.3,Rain,Medium,0,17:32:25,00:13:00,01:25:35
B1354,C290,D105,Mumbai,2025-01-10,Friday,0,SUV,8.42,Medium,0,100.00,20.00,1.00,None,268.40,201.30,67.10,Completed,"Not Cancelled",Card,4.3,Clear,Low,0,15:57:26,00:06:00,00:23:06
B10,C476,D277,Bangalore,2025-01-11,Saturday,1,SUV,20.58,Long,0,100.00,20.00,1.31,"Peak Hour",670.20,502.65,167.55,Cancelled_Customer,"No Show",Card,0.0,Clear,Medium,0,23:24:56,00:05:00,01:21:25
B114,C260,D261,Delhi,2025-03-08,Saturday,1,Prime,15.55,Long,1,60.00,15.00,1.45,"Peak Hour",425.21,318.91,106.30,Cancelled_Customer,Other,Wallet,0.0,Storm,Medium,0,14:42:01,00:07:00,00:47:08
B625,C254,D186,Bangalore,2025-02-05,Wednesday,0,Prime,16.06,Long,0,60.00,15.00,1.40,Traffic,421.26,315.94,105.31,Completed,"Not Cancelled",Wallet,3.2,Clear,High,0,02:42:50,00:04:00,00:52:37
B229,C24,D5,Bangalore,2025-02-28,Friday,0,Auto,12.14,Long,0,30.00,8.00,1.61,Traffic,204.66,153.50,51.16,Completed,"Not Cancelled",UPI,4.5,Rain,High,0,09:31:59,00:15:00,00:26:42
B866,C435,D31,Mumbai,2025-02-19,Wednesday,0,Auto,2.95,Short,1,30.00,8.00,1.00,None,53.60,40.20,13.40,Completed,"Not Cancelled",UPI,3.3,Clear,Medium,0,04:52:51,00:13:00,00:08:48
B990,C99,D12,Hyderabad,2025-03-22,Saturday,1,Prime,9.51,Medium,1,60.00,15.00,1.47,"Peak Hour",297.90,223.42,74.47,Completed,"Not Cancelled",Wallet,3.4,Rain,Low,0,12:41:55,00:12:00,00:33:17
B214,C350,D5,Mumbai,2025-01-04,Saturday,1,Mini,4.91,Medium,0,40.00,10.00,1.36,"Peak Hour",121.18,90.89,30.30,Completed,"Not Cancelled",UPI,4.9,Rain,Medium,0,12:25:07,00:14:00,00:15:26
B922,C410,D251,Mumbai,2025-03-01,Saturday,1,SUV,5.20,Medium,0,100.00,20.00,1.59,"Peak Hour",324.36,243.27,81.09,Completed,"Not Cancelled",Wallet,3.9,Clear,Medium,0,07:18:10,00:06:00,00:11:32
B224,C117,D115,Bangalore,2025-02-28,Friday,0,Auto,11.41,Long,0,30.00,8.00,1.43,Traffic,173.43,130.07,43.36,Cancelled_Driver,"No Show",UPI,0.0,Clear,High,0,23:21:04,00:02:00,00:38:29
B450,C40,D24,Delhi,2025-03-09,Sunday,1,Mini,7.98,Medium,1,40.00,10.00,1.51,"Peak Hour",180.90,135.68,45.23,Completed,"Not Cancelled",Cash,3.1,Clear,High,0,20:29:36,00:11:00,00:22:56
B364,C193,D290,Bangalore,2025-03-21,Friday,0,Mini,23.52,Long,0,40.00,10.00,1.00,None,275.20,206.40,68.80,Completed,"Not Cancelled",Cash,4.2,Storm,Medium,0,02:52:19,00:15:00,01:17:56
B8,C257,D92,Delhi,2025-03-29,Saturday,1,Mini,17.36,Long,1,40.00,10.00,1.29,"Peak Hour",275.54,206.66,68.89,Completed,"Not Cancelled",Cash,3.5,Rain,Medium,0,23:39:35,00:13:00,00:53:22
B40,C365,D252,Mumbai,2025-02-05,Wednesday,0,Auto,14.34,Long,0,30.00,8.00,1.00,None,144.72,108.54,36.18,Completed,"Not Cancelled",Cash,4.0,Clear,Medium,0,19:12:41,00:13:00,00:43:30
B389,C76,D255,Bangalore,2025-03-28,Friday,0,Mini,5.52,Medium,0,40.00,10.00,1.97,Traffic,187.54,140.66,46.88,Completed,"Not Cancelled",UPI,3.2,Clear,High,0,22:14:42,00:06:00,00:20:48
B95,C200,D241,Hyderabad,2025-01-31,Friday,0,SUV,5.50,Medium,1,100.00,20.00,1.00,None,210.00,157.50,52.50,Cancelled_Driver,Other,Wallet,0.0,Clear,Medium,0,18:34:38,00:02:00,00:18:21
B696,C269,D297,Delhi,2025-03-28,Friday,0,SUV,10.10,Long,1,100.00,20.00,1.00,None,302.00,226.50,75.50,Completed,"Not Cancelled",Wallet,4.0,Storm,Low,0,20:27:03,00:11:00,00:29:04
B146,C499,D178,Hyderabad,2025-01-21,Tuesday,0,Prime,14.60,Long,1,60.00,15.00,1.00,None,279.00,209.25,69.75,Completed,"Not Cancelled",Cash,4.0,Clear,Medium,0,18:14:48,00:03:00,00:54:00
B709,C204,D249,Hyderabad,2025-02-07,Friday,0,Auto,8.96,Medium,0,30.00,8.00,1.00,None,101.68,76.26,25.42,Cancelled_Driver,"Driver Late",UPI,0.0,Storm,Low,0,05:15:09,00:10:00,00:21:47
B506,C13,D92,Mumbai,2025-02-07,Friday,0,Auto,6.52,Medium,1,30.00,8.00,1.00,None,82.16,61.62,20.54,Completed,"Not Cancelled",UPI,3.5,Clear,Medium,0,14:38:22,00:07:00,00:13:35
B543,C151,D100,Bangalore,2025-03-28,Friday,0,Prime,15.56,Long,0,60.00,15.00,2.16,Holiday,633.74,475.31,158.44,Completed,"Not Cancelled",Cash,4.5,Clear,High,1,14:31:51,00:03:00,00:43:34
B216,C328,D167,Chennai,2025-03-16,Sunday,1,Mini,13.28,Long,1,40.00,10.00,1.47,"Peak Hour",254.02,190.52,63.51,Completed,"Not Cancelled",Card,5.0,Clear,Medium,0,03:50:39,00:07:00,00:44:09
B804,C124,D254,Mumbai,2025-01-15,Wednesday,0,SUV,11.22,Long,1,100.00,20.00,1.80,Rain,583.92,437.94,145.98,Completed,"Not Cancelled",Wallet,4.7,Rain,Low,0,20:29:55,00:11:00,00:26:13
B34,C488,D216,Chennai,2025-01-11,Saturday,1,SUV,4.26,Medium,0,100.00,20.00,1.34,"Peak Hour",248.17,186.13,62.04,Cancelled_Customer,"High Fare",Cash,0.0,Clear,Medium,0,20:53:46,00:14:00,00:12:27
B1781,C214,D213,Mumbai,2025-01-28,Tuesday,0,Auto,11.76,Long,0,30.00,8.00,1.00,None,124.08,93.06,31.02,Cancelled_Driver,"High Fare",Wallet,0.0,Clear,Medium,0,10:18:10,00:11:00,00:30:43
B236,C59,D50,Bangalore,2025-03-25,Tuesday,0,SUV,23.81,Long,0,100.00,20.00,1.72,Traffic,991.06,743.29,247.76,Completed,"Not Cancelled",Cash,4.4,Rain,High,0,21:45:10,00:07:00,01:04:55
B1139,C67,D238,Delhi,2025-02-14,Friday,0,Auto,11.56,Long,1,30.00,8.00,1.99,Holiday,243.74,182.81,60.94,Completed,"Not Cancelled",Cash,3.4,Clear,Low,1,20:53:21,00:13:00,00:43:43
B1122,C284,D3,Delhi,2025-01-12,Sunday,1,SUV,22.15,Long,1,100.00,20.00,1.69,"Peak Hour",917.67,688.25,229.42,Completed,"Not Cancelled",Card,5.0,Clear,High,0,04:58:53,00:06:00,01:18:09
B1089,C291,D214,Mumbai,2025-02-05,Wednesday,0,SUV,4.47,Medium,0,100.00,20.00,1.00,None,189.40,142.05,47.35,Completed,"Not Cancelled",Cash,3.1,Clear,Medium,0,09:16:06,00:06:00,00:10:03
B256,C431,D185,Bangalore,2025-02-27,Thursday,0,Auto,17.64,Long,1,30.00,8.00,1.85,Traffic,316.57,237.43,79.14,Completed,"Not Cancelled",Card,3.9,Rain,High,0,10:45:25,00:12:00,00:40:40
B1262,C288,D190,Mumbai,2025-03-25,Tuesday,0,SUV,7.65,Medium,1,100.00,20.00,1.73,Traffic,437.69,328.27,109.42,Completed,"Not Cancelled",Card,3.9,Clear,High,0,09:59:54,00:07:00,00:29:39
B1050,C452,D253,Bangalore,2025-03-25,Tuesday,0,Prime,19.94,Long,0,60.00,15.00,1.39,Traffic,499.15,374.36,124.79,Completed,"Not Cancelled",UPI,4.5,Clear,High,0,11:05:00,00:09:00,01:14:01
B243,C262,D148,Hyderabad,2025-01-19,Sunday,1,Auto,5.90,Medium,1,30.00,8.00,1.64,"Peak Hour",126.61,94.96,31.65,Completed,"Not Cancelled",Wallet,3.8,Rain,Low,0,01:07:04,00:10:00,00:18:11
B1630,C235,D4,Delhi,2025-01-02,Thursday,0,Mini,11.41,Long,1,40.00,10.00,1.52,Rain,234.23,175.67,58.56,Completed,"Not Cancelled",Card,3.4,Rain,Low,0,14:02:54,00:03:00,00:28:58
B1507,C375,D276,Bangalore,2025-02-11,Tuesday,0,Prime,23.56,Long,1,60.00,15.00,1.00,None,413.40,310.05,103.35,Completed,"Not Cancelled",Card,3.2,Clear,Medium,0,08:36:43,00:14:00,01:00:38
B1464,C421,D175,Delhi,2025-03-26,Wednesday,0,Mini,9.92,Medium,0,40.00,10.00,1.00,None,139.20,104.40,34.80,Completed,"Not Cancelled",Card,4.6,Clear,Medium,0,20:19:06,00:08:00,00:39:19
B374,C73,D213,Bangalore,2025-02-24,Monday,0,SUV,8.78,Medium,0,100.00,20.00,1.33,Traffic,366.55,274.91,91.64,Completed,"Not Cancelled",Card,3.2,Clear,High,0,10:48:37,00:03:00,00:34:42
B794,C192,D75,Delhi,2025-02-01,Saturday,1,Auto,5.43,Medium,1,30.00,8.00,1.60,"Peak Hour",117.50,88.12,29.38,Completed,"Not Cancelled",Cash,3.7,Rain,Medium,0,07:14:18,00:04:00,00:18:01
B159,C415,D33,Delhi,2025-01-24,Friday,0,SUV,10.49,Long,0,100.00,20.00,1.00,None,309.80,232.35,77.45,Completed,"Not Cancelled",Cash,4.5,Clear,Medium,0,20:14:46,00:06:00,00:36:27
B337,C107,D296,Chennai,2025-01-05,Sunday,1,Prime,12.56,Long,1,60.00,15.00,2.06,Holiday,511.70,383.77,127.92,Completed,"Not Cancelled",Card,4.1,Clear,High,1,20:12:57,00:10:00,00:40:53
B883,C354,D230,Hyderabad,2025-01-23,Thursday,0,Mini,16.76,Long,1,40.00,10.00,1.36,Rain,282.34,211.75,70.58,Completed,"Not Cancelled",Cash,3.4,Rain,Medium,0,00:14:12,00:15:00,01:05:41
B1059,C102,D110,Hyderabad,2025-01-17,Friday,0,Mini,3.90,Medium,1,40.00,10.00,1.00,None,79.00,59.25,19.75,Completed,"Not Cancelled",Card,4.9,Clear,Medium,0,05:05:11,00:09:00,00:13:26
B1223,C424,D152,Bangalore,2025-01-20,Monday,0,Auto,8.58,Medium,1,30.00,8.00,1.00,None,98.64,73.98,24.66,Completed,"Not Cancelled",Cash,3.8,Clear,Low,0,18:38:54,00:12:00,00:28:34
B899,C360,D201,Hyderabad,2025-03-13,Thursday,0,SUV,2.60,Short,0,100.00,20.00,1.00,None,152.00,114.00,38.00,Completed,"Not Cancelled",Card,3.3,Clear,Low,0,08:28:06,00:06:00,00:09:19
B268,C268,D61,Delhi,2025-02-24,Monday,0,Auto,12.45,Long,0,30.00,8.00,1.43,Traffic,185.33,139.00,46.33,Completed,"Not Cancelled",Cash,3.0,Clear,High,0,04:35:38,00:14:00,00:30:41
B1152,C23,D26,Chennai,2025-03-10,Monday,0,Auto,14.21,Long,1,30.00,8.00,1.67,Holiday,239.95,179.96,59.99,Completed,"Not Cancelled",UPI,4.1,Clear,Medium,1,11:41:36,00:08:00,00:30:44
B1668,C332,D148,Delhi,2025-03-29,Saturday,1,Auto,21.91,Long,1,30.00,8.00,1.99,"Peak Hour",408.51,306.38,102.13,Completed,"Not Cancelled",UPI,3.5,Rain,High,0,07:37:56,00:14:00,01:27:36
B1421,C385,D33,Chennai,2025-02-04,Tuesday,0,Auto,8.11,Medium,0,30.00,8.00,1.28,Rain,121.45,91.09,30.36,Completed,"Not Cancelled",Wallet,3.2,Rain,Medium,0,11:01:29,00:05:00,00:28:00
B989,C237,D21,Mumbai,2025-02-22,Saturday,1,Prime,1.50,Short,0,60.00,15.00,1.29,"Peak Hour",106.42,79.81,26.61,Completed,"Not Cancelled",Card,3.5,Clear,Medium,0,09:12:26,00:14:00,00:05:38
B923,C189,D153,Hyderabad,2025-03-09,Sunday,1,Auto,19.87,Long,1,30.00,8.00,1.50,"Peak Hour",283.44,212.58,70.86,Completed,"Not Cancelled",Wallet,3.1,Rain,Medium,0,14:45:52,00:05:00,01:02:41
B1587,C488,D143,Hyderabad,2025-03-09,Sunday,1,Prime,2.58,Short,0,60.00,15.00,1.98,"Peak Hour",195.43,146.57,48.86,Completed,"Not Cancelled",Card,3.7,Rain,High,0,19:45:23,00:05:00,00:07:27
B842,C103,D112,Chennai,2025-02-17,Monday,0,Auto,6.12,Medium,0,30.00,8.00,2.46,Holiday,194.24,145.68,48.56,Cancelled_Customer,"No Show",UPI,0.0,Clear,Medium,1,20:57:24,00:02:00,00:13:58
B48,C310,D129,Hyderabad,2025-02-26,Wednesday,0,SUV,17.53,Long,1,100.00,20.00,1.00,None,450.60,337.95,112.65,Completed,"Not Cancelled",Cash,4.5,Clear,Medium,0,03:20:31,00:08:00,00:59:35
B390,C119,D267,Chennai,2025-03-08,Saturday,1,Mini,8.04,Medium,0,40.00,10.00,1.21,"Peak Hour",145.68,109.26,36.42,Completed,"Not Cancelled",Wallet,4.7,Clear,Medium,0,20:53:07,00:02:00,00:31:40
B1707,C177,D169,Delhi,2025-02-04,Tuesday,0,Auto,14.79,Long,1,30.00,8.00,1.00,None,148.32,111.24,37.08,Completed,"Not Cancelled",UPI,3.6,Clear,Low,0,23:11:35,00:09:00,00:54:10
B1125,C255,D1,Delhi,2025-01-17,Friday,0,Auto,17.34,Long,0,30.00,8.00,1.89,Traffic,318.88,239.16,79.72,Completed,"Not Cancelled",Cash,4.7,Clear,High,0,03:09:43,00:15:00,00:47:37
B449,C347,D115,Bangalore,2025-02-04,Tuesday,0,SUV,3.17,Medium,1,100.00,20.00,1.00,None,163.40,122.55,40.85,Completed,"Not Cancelled",Wallet,4.9,Clear,Medium,0,18:09:26,00:07:00,00:09:01
B1584,C353,D73,Hyderabad,2025-01-19,Sunday,1,Prime,8.45,Medium,1,60.00,15.00,1.63,"Peak Hour",304.40,228.30,76.10,Completed,"Not Cancelled",Wallet,4.6,Rain,Medium,0,16:40:17,00:02:00,00:26:00
B468,C217,D259,Hyderabad,2025-03-07,Friday,0,Auto,13.51,Long,0,30.00,8.00,1.48,Traffic,204.36,153.27,51.09,Cancelled_Customer,"High Fare",Cash,0.0,Clear,High,0,17:38:08,00:13:00,00:47:29
B635,C155,D141,Chennai,2025-02-06,Thursday,0,SUV,1.89,Short,0,100.00,20.00,1.00,None,137.80,103.35,34.45,Cancelled_Customer,"No Show",Card,0.0,Clear,Low,0,04:56:23,00:13:00,00:05:48
B909,C142,D262,Delhi,2025-01-19,Sunday,1,Mini,7.06,Medium,1,40.00,10.00,1.95,Holiday,215.67,161.75,53.92,Cancelled_Driver,Other,Wallet,0.0,Clear,Low,1,08:07:51,00:15:00,00:27:46
B1074,C153,D255,Mumbai,2025-03-14,Friday,0,Auto,14.78,Long,0,30.00,8.00,1.00,None,148.24,111.18,37.06,Completed,"Not Cancelled",Wallet,4.6,Clear,Low,0,22:46:42,00:02:00,00:38:52
B1595,C195,D152,Hyderabad,2025-03-01,Saturday,1,Prime,20.40,Long,0,60.00,15.00,1.39,"Peak Hour",508.74,381.56,127.19,Completed,"Not Cancelled",UPI,4.7,Clear,Medium,0,09:12:47,00:11:00,01:03:53
B1134,C170,D172,Hyderabad,2025-02-02,Sunday,1,Prime,14.13,Long,1,60.00,15.00,1.80,Holiday,489.51,367.13,122.38,Cancelled_Customer,Other,Wallet,0.0,Rain,Medium,1,09:10:58,00:02:00,00:55:37
B1288,C414,D36,Mumbai,2025-01-19,Sunday,1,Mini,1.60,Short,1,40.00,10.00,1.44,"Peak Hour",80.64,60.48,20.16,Completed,"Not Cancelled",Cash,3.3,Rain,Medium,0,05:52:37,00:11:00,00:05:50
B1188,C293,D125,Mumbai,2025-01-18,Saturday,1,Auto,5.05,Medium,0,30.00,8.00,1.46,"Peak Hour",102.78,77.09,25.70,Completed,"Not Cancelled",Wallet,4.9,Clear,High,0,00:09:07,00:03:00,00:19:58
B517,C211,D284,Hyderabad,2025-02-20,Thursday,0,Mini,6.75,Medium,1,40.00,10.00,1.24,Rain,133.30,99.98,33.33,Completed,"Not Cancelled",Card,4.8,Rain,Medium,0,22:14:45,00:05:00,00:25:15
B717,C166,D191,Delhi,2025-03-22,Saturday,1,SUV,4.36,Medium,1,100.00,20.00,1.32,"Peak Hour",247.10,185.32,61.77,Cancelled_Driver,"High Fare",UPI,0.0,Clear,Low,0,16:31:18,00:10:00,00:16:20
B429,C58,D163,Delhi,2025-01-31,Friday,0,Prime,4.46,Medium,1,60.00,15.00,1.00,None,126.90,95.18,31.73,Completed,"Not Cancelled",Wallet,4.4,Clear,Low,0,13:03:02,00:07:00,00:10:29
B1143,C124,D246,Delhi,2025-03-24,Monday,0,SUV,14.71,Long,0,100.00,20.00,1.00,None,394.20,295.65,98.55,Completed,"Not Cancelled",Card,4.4,Clear,Medium,0,00:51:13,00:14:00,00:57:10
B119,C177,D75,Chennai,2025-02-10,Monday,0,Auto,14.45,Long,1,30.00,8.00,1.00,None,145.60,109.20,36.40,Cancelled_Customer,"No Show",Cash,0.0,Clear,Medium,0,15:35:27,00:15:00,00:55:55
B1672,C454,D229,Chennai,2025-03-10,Monday,0,Prime,5.71,Medium,1,60.00,15.00,1.00,None,145.65,109.24,36.41,Completed,"Not Cancelled",Card,4.7,Clear,Medium,0,02:03:34,00:05:00,00:15:39
B1499,C194,D72,Hyderabad,2025-03-08,Saturday,1,Prime,4.26,Medium,0,60.00,15.00,1.43,"Peak Hour",177.18,132.88,44.30,Completed,"Not Cancelled",Cash,3.1,Clear,Medium,0,04:37:19,00:04:00,00:09:41
B1764,C454,D266,Mumbai,2025-01-12,Sunday,1,Auto,14.44,Long,0,30.00,8.00,1.68,"Peak Hour",244.47,183.35,61.12,Completed,"Not Cancelled",UPI,3.3,Storm,High,0,19:48:44,00:09:00,00:56:44
B1429,C416,D216,Bangalore,2025-01-22,Wednesday,0,Auto,4.59,Medium,1,30.00,8.00,1.00,None,66.72,50.04,16.68,Completed,"Not Cancelled",Card,3.8,Clear,Medium,0,19:12:59,00:14:00,00:13:43
B925,C126,D75,Hyderabad,2025-02-01,Saturday,1,Mini,22.61,Long,1,40.00,10.00,1.55,"Peak Hour",412.46,309.34,103.11,Completed,"Not Cancelled",Card,4.9,Clear,Medium,0,04:43:58,00:08:00,01:26:05
B297,C183,D79,Delhi,2025-03-16,Sunday,1,SUV,17.52,Long,0,100.00,20.00,1.34,"Peak Hour",603.54,452.65,150.88,Cancelled_Driver,"Driver Late",Cash,0.0,Clear,Medium,0,22:57:31,00:02:00,00:40:28
B322,C310,D241,Chennai,2025-01-24,Friday,0,Auto,15.53,Long,0,30.00,8.00,1.00,None,154.24,115.68,38.56,Completed,"Not Cancelled",UPI,4.0,Clear,Low,0,00:30:00,00:04:00,00:50:05
B1748,C113,D174,Delhi,2025-01-07,Tuesday,0,Prime,22.86,Long,0,60.00,15.00,2.08,Holiday,838.03,628.52,209.51,Completed,"Not Cancelled",Wallet,3.0,Clear,Medium,1,02:18:37,00:11:00,00:56:54
B1449,C371,D131,Delhi,2025-02-27,Thursday,0,SUV,2.39,Short,1,100.00,20.00,1.00,None,147.80,110.85,36.95,Completed,"Not Cancelled",Card,3.4,Clear,Medium,0,16:29:07,00:13:00,00:07:55
B1645,C349,D281,Hyderabad,2025-03-30,Sunday,1,Mini,6.82,Medium,1,40.00,10.00,1.50,"Peak Hour",162.30,121.73,40.58,Completed,"Not Cancelled",UPI,4.7,Rain,Medium,0,19:55:35,00:15:00,00:22:49
B118,C153,D148,Bangalore,2025-01-23,Thursday,0,Auto,14.11,Long,1,30.00,8.00,1.00,None,142.88,107.16,35.72,Completed,"Not Cancelled",Wallet,4.9,Clear,Low,0,14:03:51,00:05:00,00:47:17
B598,C305,D81,Hyderabad,2025-02-01,Saturday,1,Prime,2.34,Short,0,60.00,15.00,2.20,Holiday,209.22,156.91,52.30,Completed,"Not Cancelled",UPI,4.0,Clear,Low,1,06:54:06,00:03:00,00:05:19
B524,C406,D292,Bangalore,2025-01-28,Tuesday,0,Prime,2.58,Short,1,60.00,15.00,1.84,Traffic,181.61,136.21,45.40,Completed,"Not Cancelled",Card,4.4,Clear,High,0,14:13:41,00:03:00,00:09:22
B1510,C401,D227,Mumbai,2025-03-13,Thursday,0,SUV,18.57,Long,0,100.00,20.00,1.00,None,471.40,353.55,117.85,Completed,"Not Cancelled",UPI,4.5,Clear,Low,0,04:45:25,00:11:00,00:58:27
B107,C474,D289,Hyderabad,2025-03-23,Sunday,1,Auto,4.00,Medium,0,30.00,8.00,2.16,Holiday,133.92,100.44,33.48,Completed,"Not Cancelled",Cash,3.7,Clear,Low,1,17:49:15,00:11:00,00:10:25
B143,C351,D42,Hyderabad,2025-03-09,Sunday,1,Prime,5.61,Medium,1,60.00,15.00,1.36,"Peak Hour",196.04,147.03,49.01,Completed,"Not Cancelled",Cash,3.5,Clear,Medium,0,04:34:40,00:13:00,00:17:08
B1704,C207,D271,Mumbai,2025-03-02,Sunday,1,Mini,20.68,Long,0,40.00,10.00,1.52,"Peak Hour",375.14,281.36,93.78,Completed,"Not Cancelled",Card,4.5,Clear,Medium,0,06:41:05,00:10:00,00:55:04
B165,C416,D180,Delhi,2025-02-24,Monday,0,Prime,8.15,Medium,1,60.00,15.00,1.91,Traffic,348.10,261.08,87.03,Completed,"Not Cancelled",Wallet,3.5,Clear,High,0,03:00:19,00:14:00,00:32:35
B6,C299,D205,Chennai,2025-03-25,Tuesday,0,SUV,22.23,Long,0,100.00,20.00,1.00,None,544.60,408.45,136.15,Completed,"Not Cancelled",UPI,3.9,Clear,Low,0,15:54:41,00:11:00,01:13:02
B196,C411,D166,Hyderabad,2025-03-04,Tuesday,0,Mini,2.35,Short,0,40.00,10.00,1.70,Holiday,107.95,80.96,26.99,Completed,"Not Cancelled",Cash,3.4,Clear,Low,1,01:11:04,00:13:00,00:07:32
B233,C28,D6,Bangalore,2025-03-27,Thursday,0,Mini,11.39,Long,1,40.00,10.00,1.00,None,153.90,115.43,38.48,Cancelled_Customer,Other,Wallet,0.0,Clear,Medium,0,10:44:23,00:11:00,00:39:20
B967,C69,D9,Bangalore,2025-03-17,Monday,0,Auto,8.28,Medium,0,30.00,8.00,1.43,Rain,137.62,103.22,34.41,Completed,"Not Cancelled",Wallet,3.9,Rain,Low,0,14:45:22,00:05:00,00:20:16
B1607,C101,D291,Hyderabad,2025-02-16,Sunday,1,Mini,15.30,Long,1,40.00,10.00,1.38,"Peak Hour",266.34,199.75,66.58,Completed,"Not Cancelled",Wallet,4.2,Clear,Medium,0,23:05:42,00:14:00,00:46:53
B1517,C155,D284,Chennai,2025-02-21,Friday,0,Mini,18.95,Long,0,40.00,10.00,2.27,Holiday,520.97,390.73,130.24,Completed,"Not Cancelled",UPI,4.9,Clear,Low,1,17:11:21,00:13:00,00:40:38
B1233,C458,D198,Bangalore,2025-01-08,Wednesday,0,SUV,13.82,Long,1,100.00,20.00,1.69,Traffic,636.12,477.09,159.03,Cancelled_Customer,Other,UPI,0.0,Rain,High,0,14:38:41,00:11:00,00:39:35
B1024,C338,D188,Hyderabad,2025-01-02,Thursday,0,Mini,10.03,Long,0,40.00,10.00,1.00,None,140.30,105.23,35.08,Completed,"Not Cancelled",Card,4.4,Clear,Medium,0,11:45:53,00:08:00,00:22:56
